2025-08-15 16:23:04 | INFO | Proposaland monitoring system started
2025-08-15 16:27:30 | INFO | Fetching https://in-tendhost.co.uk/gggi/aspx/Tenders/Current (attempt 1)
2025-08-15 16:27:31 | INFO | Found 0 opportunities from GGGI
2025-08-15 16:27:31 | INFO | Running scraper for ACTED
2025-08-15 16:27:31 | INFO | Fetching https://www.acted.org/en/call-for-tenders/ (attempt 1)
2025-08-15 16:27:33 | INFO | Found 1 opportunities from ACTED
2025-08-15 16:27:33 | INFO | Running scraper for ADB
2025-08-15 16:27:33 | INFO | Fetching https://www.adb.org/projects/tenders (attempt 1)
2025-08-15 16:27:38 | INFO | Fetching https://www.adb.org (attempt 1)
2025-08-15 16:27:41 | INFO | Fetching https://www.adb.org/projects/tenders (attempt 1)
2025-08-15 16:27:41 | INFO | Fetching https://www.adb.org/projects (attempt 1)
2025-08-15 16:27:44 | INFO | Found 3 opportunities from ADB
2025-08-15 16:27:44 | INFO | Running scraper for BirdLife
2025-08-15 16:27:44 | INFO | Fetching https://www.birdlife.org/careers-hub/ (attempt 1)
2025-08-15 16:27:45 | INFO | Found 1 opportunities from BirdLife
2025-08-15 16:27:45 | INFO | Running scraper for Heifer
2025-08-15 16:27:45 | INFO | Fetching https://www.heifer.org/about-us/inside-heifer/procurement-and-contracting-services.html (attempt 1)
2025-08-15 16:27:48 | INFO | Found 1 opportunities from Heifer
2025-08-15 16:27:48 | INFO | Running scraper for DNDi
2025-08-15 16:27:48 | INFO | Fetching https://dndi.org/work-with-us/job-opportunities/ (attempt 1)
2025-08-15 16:27:50 | INFO | Found 1 opportunities from DNDi
2025-08-15 16:27:50 | INFO | Running scraper for IPU
2025-08-15 16:27:50 | INFO | Fetching https://www.ipu.org/work-with-us/vacancies (attempt 1)
2025-08-15 16:27:51 | INFO | Found 1 opportunities from IPU
2025-08-15 16:27:51 | INFO | Running scraper for IDC
2025-08-15 16:27:51 | INFO | Fetching https://www.idc.co.za/tenders/ (attempt 1)
2025-08-15 16:27:53 | INFO | Found 1 opportunities from IDC
2025-08-15 16:27:53 | INFO | Total opportunities found: 112
2025-08-15 16:28:18 | INFO | Proposaland monitoring system started
2025-08-15 16:28:18 | INFO | Initializing scrapers for all target websites
2025-08-15 16:28:18 | INFO | Initialized scraper for Devex
2025-08-15 16:28:18 | INFO | Initialized scraper for UNDP Procurement
2025-08-15 16:28:18 | INFO | Initialized scraper for UN Global Marketplace
2025-08-15 16:28:18 | INFO | Initialized scraper for Global Fund
2025-08-15 16:28:18 | INFO | Initialized scraper for Development Aid
2025-08-15 16:28:18 | INFO | Initialized scraper for ReliefWeb
2025-08-15 16:28:18 | INFO | Initialized scraper for Save the Children
2025-08-15 16:28:18 | INFO | Initialized scraper for Mercy Corps
2025-08-15 16:28:18 | INFO | Initialized scraper for IRC
2025-08-15 16:28:18 | INFO | Initialized scraper for Plan International
2025-08-15 16:28:18 | INFO | Initialized scraper for IUCN
2025-08-15 16:28:18 | INFO | Initialized scraper for World Bank
2025-08-15 16:28:18 | INFO | Initialized scraper for NRC
2025-08-15 16:28:18 | INFO | Initialized scraper for DRC
2025-08-15 16:28:18 | INFO | Initialized scraper for AfDB
2025-08-15 16:28:18 | INFO | Initialized scraper for GGGI
2025-08-15 16:28:18 | INFO | Initialized scraper for ACTED
2025-08-15 16:28:18 | INFO | Initialized scraper for ADB
2025-08-15 16:28:18 | INFO | Initialized scraper for BirdLife
2025-08-15 16:28:18 | INFO | Initialized scraper for Heifer
2025-08-15 16:28:18 | INFO | Initialized scraper for DNDi
2025-08-15 16:28:18 | INFO | Initialized scraper for IPU
2025-08-15 16:28:18 | INFO | Initialized scraper for IDC
2025-08-15 16:28:18 | INFO | Starting Proposaland scheduler - daily execution at 09:00
2025-08-15 16:38:17 | INFO | Proposaland monitoring system started
2025-08-15 16:38:17 | INFO | Initializing scrapers for all target websites
2025-08-15 16:38:17 | INFO | Initialized scraper for Devex
2025-08-15 16:38:17 | INFO | Initialized scraper for UNDP Procurement
2025-08-15 16:38:17 | INFO | Initialized scraper for UN Global Marketplace
2025-08-15 16:38:17 | INFO | Initialized scraper for Global Fund
2025-08-15 16:38:17 | INFO | Initialized scraper for Development Aid
2025-08-15 16:38:17 | INFO | Initialized scraper for ReliefWeb
2025-08-15 16:38:17 | INFO | Initialized scraper for Save the Children
2025-08-15 16:38:17 | INFO | Initialized scraper for Mercy Corps
2025-08-15 16:38:17 | INFO | Initialized scraper for IRC
2025-08-15 16:38:17 | INFO | Initialized scraper for Plan International
2025-08-15 16:38:17 | INFO | Initialized scraper for IUCN
2025-08-15 16:38:17 | INFO | Initialized scraper for World Bank
2025-08-15 16:38:17 | INFO | Initialized scraper for NRC
2025-08-15 16:38:17 | INFO | Initialized scraper for DRC
2025-08-15 16:38:17 | INFO | Initialized scraper for AfDB
2025-08-15 16:38:17 | INFO | Initialized scraper for GGGI
2025-08-15 16:38:17 | INFO | Initialized scraper for ACTED
2025-08-15 16:38:17 | INFO | Initialized scraper for ADB
2025-08-15 16:38:17 | INFO | Initialized scraper for BirdLife
2025-08-15 16:38:17 | INFO | Initialized scraper for Heifer
2025-08-15 16:38:17 | INFO | Initialized scraper for DNDi
2025-08-15 16:38:17 | INFO | Initialized scraper for IPU
2025-08-15 16:38:17 | INFO | Initialized scraper for IDC
2025-08-15 16:38:19 | INFO | Email configuration test successful
2025-08-15 16:38:20 | INFO | Proposaland monitoring system started
2025-08-15 16:38:20 | INFO | Initializing scrapers for all target websites
2025-08-15 16:38:20 | INFO | Initialized scraper for Devex
2025-08-15 16:38:20 | INFO | Initialized scraper for UNDP Procurement
2025-08-15 16:38:20 | INFO | Initialized scraper for UN Global Marketplace
2025-08-15 16:38:20 | INFO | Initialized scraper for Global Fund
2025-08-15 16:38:20 | INFO | Initialized scraper for Development Aid
2025-08-15 16:38:20 | INFO | Initialized scraper for ReliefWeb
2025-08-15 16:38:20 | INFO | Initialized scraper for Save the Children
2025-08-15 16:38:20 | INFO | Initialized scraper for Mercy Corps
2025-08-15 16:38:20 | INFO | Initialized scraper for IRC
2025-08-15 16:38:20 | INFO | Initialized scraper for Plan International
2025-08-15 16:38:20 | INFO | Initialized scraper for IUCN
2025-08-15 16:38:20 | INFO | Initialized scraper for World Bank
2025-08-15 16:38:20 | INFO | Initialized scraper for NRC
2025-08-15 16:38:20 | INFO | Initialized scraper for DRC
2025-08-15 16:38:20 | INFO | Initialized scraper for AfDB
2025-08-15 16:38:20 | INFO | Initialized scraper for GGGI
2025-08-15 16:38:20 | INFO | Initialized scraper for ACTED
2025-08-15 16:38:20 | INFO | Initialized scraper for ADB
2025-08-15 16:38:20 | INFO | Initialized scraper for BirdLife
2025-08-15 16:38:20 | INFO | Initialized scraper for Heifer
2025-08-15 16:38:20 | INFO | Initialized scraper for DNDi
2025-08-15 16:38:20 | INFO | Initialized scraper for IPU
2025-08-15 16:38:20 | INFO | Initialized scraper for IDC
2025-08-15 16:38:20 | INFO | Starting Proposaland scheduler - daily execution at 09:00
2025-08-15 16:40:42 | INFO | Proposaland monitoring system started
2025-08-15 16:40:42 | INFO | Initializing scrapers for all target websites
2025-08-15 16:40:42 | INFO | Initialized scraper for Devex
2025-08-15 16:40:42 | INFO | Initialized scraper for UNDP Procurement
2025-08-15 16:40:42 | INFO | Initialized scraper for UN Global Marketplace
2025-08-15 16:40:42 | INFO | Initialized scraper for Global Fund
2025-08-15 16:40:42 | INFO | Initialized scraper for Development Aid
2025-08-15 16:40:42 | INFO | Initialized scraper for ReliefWeb
2025-08-15 16:40:42 | INFO | Initialized scraper for Save the Children
2025-08-15 16:40:42 | INFO | Initialized scraper for Mercy Corps
2025-08-15 16:40:42 | INFO | Initialized scraper for IRC
2025-08-15 16:40:42 | INFO | Initialized scraper for Plan International
2025-08-15 16:40:42 | INFO | Initialized scraper for IUCN
2025-08-15 16:40:42 | INFO | Initialized scraper for World Bank
2025-08-15 16:40:42 | INFO | Initialized scraper for NRC
2025-08-15 16:40:42 | INFO | Initialized scraper for DRC
2025-08-15 16:40:42 | INFO | Initialized scraper for AfDB
2025-08-15 16:40:42 | INFO | Initialized scraper for GGGI
2025-08-15 16:40:42 | INFO | Initialized scraper for ACTED
2025-08-15 16:40:42 | INFO | Initialized scraper for ADB
2025-08-15 16:40:42 | INFO | Initialized scraper for BirdLife
2025-08-15 16:40:42 | INFO | Initialized scraper for Heifer
2025-08-15 16:40:42 | INFO | Initialized scraper for DNDi
2025-08-15 16:40:42 | INFO | Initialized scraper for IPU
2025-08-15 16:40:42 | INFO | Initialized scraper for IDC
2025-08-15 16:40:42 | INFO | Starting daily monitoring workflow
2025-08-15 16:40:42 | INFO | Step 1: Running opportunity monitoring
2025-08-15 16:40:42 | INFO | Starting opportunity monitoring process
2025-08-15 16:40:42 | INFO | Running scraper for Devex
2025-08-15 16:40:42 | INFO | Fetching https://www.devex.com/funding/r (attempt 1)
2025-08-15 16:40:42 | INFO | Fetching https://www.devex.com/news (attempt 1)
2025-08-15 16:40:43 | INFO | Found 0 relevant opportunities from Devex
2025-08-15 16:40:43 | INFO | Found 0 opportunities from Devex
2025-08-15 16:40:43 | INFO | Running scraper for UNDP Procurement
2025-08-15 16:40:43 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=video&from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:44 | INFO | Found 965 opportunities for keyword 'video'
2025-08-15 16:40:44 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=photo&from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:45 | INFO | Found 965 opportunities for keyword 'photo'
2025-08-15 16:40:45 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=film&from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:47 | INFO | Found 965 opportunities for keyword 'film'
2025-08-15 16:40:47 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=multimedia&from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:48 | INFO | Found 965 opportunities for keyword 'multimedia'
2025-08-15 16:40:48 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=design&from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:49 | INFO | Found 965 opportunities for keyword 'design'
2025-08-15 16:40:49 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?from_date=16%2F07%2F2025&to_date=15%2F08%2F2026 (attempt 1)
2025-08-15 16:40:50 | INFO | Found 965 recent opportunities from UNDP
2025-08-15 16:40:50 | INFO | Found 79 relevant opportunities from UNDP
2025-08-15 16:40:50 | INFO | Found 79 opportunities from UNDP Procurement
2025-08-15 16:40:50 | INFO | Running scraper for UN Global Marketplace
2025-08-15 16:40:50 | INFO | Fetching https://www.ungm.org/Public/Notice (attempt 1)
2025-08-15 16:40:51 | INFO | Found 0 opportunities from UN Global Marketplace
2025-08-15 16:40:51 | INFO | Running scraper for Global Fund
2025-08-15 16:40:51 | INFO | Fetching https://www.theglobalfund.org/en/business-opportunities/ (attempt 1)
2025-08-15 16:40:53 | INFO | Found 0 opportunities from Global Fund
2025-08-15 16:40:53 | INFO | Running scraper for Development Aid
2025-08-15 16:40:53 | INFO | Fetching https://www.developmentaid.org/tenders/search?q=multimedia OR video OR photo OR film OR design OR visual OR campaign OR communication OR media OR animation OR graphic OR documentation OR training OR capacity building OR outreach&sort=modified_date&order=desc (attempt 1)
2025-08-15 16:40:56 | INFO | Fetching https://www.developmentaid.org/tenders/search?q=multimedia OR video OR photo OR film OR design OR visual OR campaign OR communication OR media OR animation OR graphic OR documentation OR training OR capacity building OR outreach&sort=modified_date&order=desc&page=2 (attempt 1)
2025-08-15 16:40:58 | INFO | Fetching https://www.developmentaid.org/tenders/search?q=multimedia OR video OR photo OR film OR design OR visual OR campaign OR communication OR media OR animation OR graphic OR documentation OR training OR capacity building OR outreach&sort=modified_date&order=desc&page=3 (attempt 1)
2025-08-15 16:41:00 | INFO | Fetching https://www.developmentaid.org/tenders/search?q=multimedia OR video OR photo OR film OR design OR visual OR campaign OR communication OR media OR animation OR graphic OR documentation OR training OR capacity building OR outreach&sort=modified_date&order=desc&page=4 (attempt 1)
2025-08-15 16:41:02 | INFO | Fetching https://www.developmentaid.org/tenders/search?q=multimedia OR video OR photo OR film OR design OR visual OR campaign OR communication OR media OR animation OR graphic OR documentation OR training OR capacity building OR outreach&sort=modified_date&order=desc&page=5 (attempt 1)
2025-08-15 16:41:04 | INFO | Found 0 opportunities from Development Aid
2025-08-15 16:41:04 | INFO | Running scraper for ReliefWeb
2025-08-15 16:41:04 | INFO | Fetching https://reliefweb.int/jobs?type=264#content (attempt 1)
2025-08-15 16:41:05 | INFO | Found 0 opportunities from ReliefWeb
2025-08-15 16:41:05 | INFO | Running scraper for Save the Children
2025-08-15 16:41:05 | INFO | Fetching https://www.savethechildren.net/about-us/our-suppliers/tenders (attempt 1)
2025-08-15 16:41:06 | INFO | Found 1 opportunities from Save the Children
2025-08-15 16:41:06 | INFO | Running scraper for Mercy Corps
2025-08-15 16:41:06 | INFO | Fetching https://www.mercycorps.org/tenders (attempt 1)
2025-08-15 16:41:06 | INFO | Found 1 opportunities from Mercy Corps
2025-08-15 16:41:06 | INFO | Running scraper for IRC
2025-08-15 16:41:06 | INFO | Fetching https://www.rescue.org/procurement-policies-and-bid-opportunities (attempt 1)
2025-08-15 16:41:08 | INFO | Found 1 opportunities from IRC
2025-08-15 16:41:08 | INFO | Running scraper for Plan International
2025-08-15 16:41:08 | INFO | Fetching https://plan-international.org/calls-tender/ (attempt 1)
2025-08-15 16:41:10 | INFO | Found 1 opportunities from Plan International
2025-08-15 16:41:10 | INFO | Running scraper for IUCN
2025-08-15 16:41:10 | INFO | Fetching https://iucn.org/procurement/currently-running-tenders (attempt 1)
2025-08-15 16:41:10 | INFO | Found 17 opportunities from IUCN
2025-08-15 16:41:10 | INFO | Running scraper for World Bank
2025-08-15 16:41:10 | INFO | Fetching https://projects.worldbank.org/en/projects-operations/procurement?srce=both (attempt 1)
2025-08-15 16:41:10 | INFO | Found 0 opportunities from World Bank
2025-08-15 16:41:10 | INFO | Running scraper for NRC
2025-08-15 16:41:10 | INFO | Fetching https://www.nrc.no/procurement/ (attempt 1)
2025-08-15 16:41:11 | INFO | Found 1 opportunities from NRC
2025-08-15 16:41:11 | INFO | Running scraper for DRC
2025-08-15 16:41:11 | INFO | Fetching https://pro.drc.ngo/resources/tenders/ (attempt 1)
2025-08-15 16:41:12 | INFO | Found 1 opportunities from DRC
2025-08-15 16:41:12 | INFO | Running scraper for AfDB
2025-08-15 16:41:12 | INFO | Fetching https://www.afdb.org/en/about-us/corporate-procurement/procurement-notices/current-solicitations (attempt 1)
2025-08-15 16:41:13 | INFO | Found 1 opportunities from AfDB
2025-08-15 16:41:13 | INFO | Running scraper for GGGI
2025-08-15 16:41:13 | INFO | Fetching https://in-tendhost.co.uk/gggi/aspx/Tenders/Current (attempt 1)
2025-08-15 16:41:14 | INFO | Found 0 opportunities from GGGI
2025-08-15 16:41:14 | INFO | Running scraper for ACTED
2025-08-15 16:41:14 | INFO | Fetching https://www.acted.org/en/call-for-tenders/ (attempt 1)
2025-08-15 16:41:15 | INFO | Found 1 opportunities from ACTED
2025-08-15 16:41:15 | INFO | Running scraper for ADB
2025-08-15 16:41:15 | INFO | Fetching https://www.adb.org/projects/tenders (attempt 1)
2025-08-15 16:41:21 | INFO | Fetching https://www.adb.org (attempt 1)
2025-08-15 16:41:24 | INFO | Fetching https://www.adb.org/projects/tenders (attempt 1)
2025-08-15 16:41:24 | INFO | Fetching https://www.adb.org/projects (attempt 1)
2025-08-15 16:41:24 | INFO | Found 3 opportunities from ADB
2025-08-15 16:41:24 | INFO | Running scraper for BirdLife
2025-08-15 16:41:24 | INFO | Fetching https://www.birdlife.org/careers-hub/ (attempt 1)
