2025-08-14 01:54:43 | INFO | Proposaland monitoring system started
2025-08-14 01:59:01 | INFO | Fetching https://www.devex.com/funding-overview (attempt 3)
2025-08-14 01:59:01 | WARNING | Request failed for https://www.devex.com/funding-overview: 406 Client Error: Not Acceptable for url: https://www.devex.com/funding-overview
2025-08-14 01:59:01 | ERROR | Failed to fetch https://www.devex.com/funding-overview after 3 attempts
2025-08-14 01:59:01 | ERROR | Failed to access Devex funding page
2025-08-14 01:59:01 | INFO | Found 0 opportunities from Devex
2025-08-14 01:59:01 | INFO | Running scraper for UNDP Procurement
2025-08-14 01:59:01 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=video&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:03 | INFO | Found 966 opportunities for keyword 'video'
2025-08-14 01:59:03 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=photo&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:04 | INFO | Found 966 opportunities for keyword 'photo'
2025-08-14 01:59:04 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=film&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:06 | INFO | Found 966 opportunities for keyword 'film'
2025-08-14 01:59:06 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=multimedia&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:07 | INFO | Found 966 opportunities for keyword 'multimedia'
2025-08-14 01:59:07 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=design&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:08 | INFO | Found 966 opportunities for keyword 'design'
2025-08-14 01:59:08 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 01:59:09 | INFO | Found 966 recent opportunities from UNDP
2025-08-14 01:59:09 | INFO | Found 91 relevant opportunities from UNDP
2025-08-14 01:59:09 | INFO | Found 91 opportunities from UNDP Procurement
2025-08-14 01:59:09 | INFO | Running scraper for UN Global Marketplace
2025-08-14 01:59:09 | INFO | Fetching https://www.ungm.org/Public/Notice (attempt 1)
2025-08-14 01:59:11 | INFO | Found 0 opportunities from UN Global Marketplace
2025-08-14 01:59:11 | INFO | Running scraper for Global Fund
2025-08-14 01:59:11 | INFO | Fetching https://www.theglobalfund.org/en/business-opportunities/ (attempt 1)
2025-08-14 01:59:13 | INFO | Fetching https://fa-enmo-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/faces/NegotiationAbstracts?prcBuId=300000003071579&_adf.ctrl-state=dr9zqv7ou_1&_afrLoop=9450745077996282&_afrWindowMode=0&_afrWindowId=null&_afrFS=16&_afrMT=screen&_afrMFW=2560&_afrMFH=1287&_afrMFDW=2560&_afrMFDH=1440&_afrMFC=8&_afrMFCI=0&_afrMFM=0&_afrMFR=96&_afrMFG=0&_afrMFS=0&_afrMFO=0 (attempt 1)
2025-08-14 01:59:18 | INFO | Found 0 opportunities from Global Fund
2025-08-14 01:59:18 | INFO | Running scraper for Development Aid
2025-08-14 01:59:18 | INFO | Fetching https://www.developmentaid.org/tenders (attempt 1)
2025-08-14 01:59:18 | INFO | Found 0 opportunities from Development Aid
2025-08-14 01:59:18 | INFO | Running scraper for ReliefWeb
2025-08-14 01:59:18 | INFO | Fetching https://reliefweb.int/jobs?type=264#content (attempt 1)
2025-08-14 01:59:20 | INFO | Found 0 opportunities from ReliefWeb
2025-08-14 01:59:20 | INFO | Running scraper for Save the Children
2025-08-14 01:59:20 | INFO | Fetching https://www.savethechildren.net/about-us/our-suppliers/tenders (attempt 1)
2025-08-14 01:59:22 | INFO | Found 1 opportunities from Save the Children
2025-08-14 01:59:22 | INFO | Running scraper for Mercy Corps
2025-08-14 01:59:22 | INFO | Fetching https://www.mercycorps.org/tenders (attempt 1)
2025-08-14 01:59:23 | INFO | Found 1 opportunities from Mercy Corps
2025-08-14 01:59:23 | INFO | Running scraper for IRC
2025-08-14 01:59:23 | INFO | Fetching https://www.rescue.org/procurement-policies-and-bid-opportunities (attempt 1)
2025-08-14 01:59:24 | INFO | Found 1 opportunities from IRC
2025-08-14 01:59:24 | INFO | Running scraper for Plan International
2025-08-14 01:59:24 | INFO | Fetching https://plan-international.org/calls-tender/ (attempt 1)
2025-08-14 01:59:26 | INFO | Found 1 opportunities from Plan International
2025-08-14 01:59:26 | INFO | Running scraper for World Bank
2025-08-14 01:59:26 | INFO | Fetching https://projects.worldbank.org/en/projects-operations/procurement?srce=both (attempt 1)
2025-08-14 01:59:26 | INFO | Found 0 opportunities from World Bank
2025-08-14 01:59:26 | INFO | Running scraper for IUCN
2025-08-14 01:59:26 | INFO | Fetching https://www.iucn.org/procurement/currently-running-tenders (attempt 1)
2025-08-14 01:59:27 | INFO | Found 1 opportunities from IUCN
2025-08-14 01:59:27 | INFO | Running scraper for NRC
2025-08-14 01:59:27 | INFO | Fetching https://www.nrc.no/procurement/ (attempt 1)
2025-08-14 01:59:28 | INFO | Found 1 opportunities from NRC
2025-08-14 01:59:28 | INFO | Running scraper for DRC
2025-08-14 01:59:28 | INFO | Fetching https://pro.drc.ngo/resources/tenders/ (attempt 1)
2025-08-14 01:59:29 | INFO | Found 1 opportunities from DRC
2025-08-14 01:59:29 | INFO | Running scraper for AfDB
2025-08-14 01:59:29 | INFO | Fetching https://www.afdb.org/en/about-us/corporate-procurement/procurement-notices/current-solicitations (attempt 1)
2025-08-14 01:59:30 | INFO | Found 1 opportunities from AfDB
2025-08-14 01:59:30 | INFO | Running scraper for GGGI
2025-08-14 01:59:30 | INFO | Fetching https://in-tendhost.co.uk/gggi/aspx/Tenders/Current (attempt 1)
2025-08-14 01:59:31 | INFO | Found 0 opportunities from GGGI
2025-08-14 01:59:31 | INFO | Running scraper for ACTED
2025-08-14 01:59:31 | INFO | Fetching https://www.acted.org/en/call-for-tenders/ (attempt 1)
2025-08-14 01:59:33 | INFO | Found 1 opportunities from ACTED
2025-08-14 01:59:33 | INFO | Running scraper for ADB
2025-08-14 01:59:33 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 1)
2025-08-14 01:59:33 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 01:59:35 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 2)
2025-08-14 01:59:35 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 01:59:39 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 3)
2025-08-14 01:59:39 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 01:59:39 | ERROR | Failed to fetch https://www.adb.org/business/institutional-procurement/notices after 3 attempts
2025-08-14 01:59:39 | INFO | Found 0 opportunities from ADB
2025-08-14 01:59:39 | INFO | Running scraper for BirdLife
2025-08-14 01:59:39 | INFO | Fetching https://www.birdlife.org/careers-hub/ (attempt 1)
2025-08-14 01:59:40 | INFO | Found 1 opportunities from BirdLife
2025-08-14 01:59:40 | INFO | Running scraper for Heifer
2025-08-14 01:59:40 | INFO | Fetching https://www.heifer.org/about-us/inside-heifer/procurement-and-contracting-services.html (attempt 1)
2025-08-14 01:59:43 | INFO | Found 1 opportunities from Heifer
2025-08-14 01:59:43 | INFO | Running scraper for DNDi
2025-08-14 01:59:43 | INFO | Fetching https://dndi.org/work-with-us/job-opportunities/ (attempt 1)
2025-08-14 01:59:45 | INFO | Found 1 opportunities from DNDi
2025-08-14 01:59:45 | INFO | Running scraper for IPU
2025-08-14 01:59:45 | INFO | Fetching https://www.ipu.org/work-with-us/vacancies (attempt 1)
2025-08-14 01:59:46 | INFO | Found 1 opportunities from IPU
2025-08-14 01:59:46 | INFO | Running scraper for IDC
2025-08-14 01:59:46 | INFO | Fetching https://www.idc.co.za/tenders/ (attempt 1)
2025-08-14 01:59:48 | INFO | Found 1 opportunities from IDC
2025-08-14 01:59:48 | INFO | Total opportunities found: 105
2025-08-14 01:59:48 | INFO | Filtered to 105 relevant opportunities
2025-08-14 01:59:48 | INFO | Saved 105 opportunities to output/proposaland_opportunities_2025-08-14.json
2025-08-14 01:59:48 | INFO | Monitoring process completed successfully
2025-08-14 01:59:48 | INFO | Summary: 105 total, 0 critical, 0 high priority
2025-08-14 02:03:14 | INFO | Proposaland monitoring system started
2025-08-14 02:03:14 | INFO | Initializing scrapers for all target websites
2025-08-14 02:03:14 | INFO | Initialized scraper for Devex
2025-08-14 02:03:14 | INFO | Initialized scraper for UNDP Procurement
2025-08-14 02:03:14 | INFO | Initialized scraper for UN Global Marketplace
2025-08-14 02:03:14 | INFO | Initialized scraper for Global Fund
2025-08-14 02:03:14 | INFO | Initialized scraper for Development Aid
2025-08-14 02:03:14 | INFO | Initialized scraper for ReliefWeb
2025-08-14 02:03:14 | INFO | Initialized scraper for Save the Children
2025-08-14 02:03:14 | INFO | Initialized scraper for Mercy Corps
2025-08-14 02:03:14 | INFO | Initialized scraper for IRC
2025-08-14 02:03:14 | INFO | Initialized scraper for Plan International
2025-08-14 02:03:14 | INFO | Initialized scraper for World Bank
2025-08-14 02:03:14 | INFO | Initialized scraper for IUCN
2025-08-14 02:03:14 | INFO | Initialized scraper for NRC
2025-08-14 02:03:14 | INFO | Initialized scraper for DRC
2025-08-14 02:03:14 | INFO | Initialized scraper for AfDB
2025-08-14 02:03:14 | INFO | Initialized scraper for GGGI
2025-08-14 02:03:14 | INFO | Initialized scraper for ACTED
2025-08-14 02:03:14 | INFO | Initialized scraper for ADB
2025-08-14 02:03:14 | INFO | Initialized scraper for BirdLife
2025-08-14 02:03:14 | INFO | Initialized scraper for Heifer
2025-08-14 02:03:14 | INFO | Initialized scraper for DNDi
2025-08-14 02:03:14 | INFO | Initialized scraper for IPU
2025-08-14 02:03:14 | INFO | Initialized scraper for IDC
2025-08-14 02:03:14 | INFO | Starting opportunity monitoring process
2025-08-14 02:03:14 | INFO | Running scraper for Devex
2025-08-14 02:03:14 | INFO | Fetching https://www.devex.com/funding/r (attempt 1)
2025-08-14 02:03:16 | INFO | Fetching https://www.devex.com/news (attempt 1)
2025-08-14 02:03:17 | INFO | Found 0 relevant opportunities from Devex
2025-08-14 02:03:17 | INFO | Found 0 opportunities from Devex
2025-08-14 02:03:17 | INFO | Running scraper for UNDP Procurement
2025-08-14 02:03:17 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=video&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:19 | INFO | Found 966 opportunities for keyword 'video'
2025-08-14 02:03:19 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=photo&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:20 | INFO | Found 966 opportunities for keyword 'photo'
2025-08-14 02:03:20 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=film&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:22 | INFO | Found 966 opportunities for keyword 'film'
2025-08-14 02:03:22 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=multimedia&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:23 | INFO | Found 966 opportunities for keyword 'multimedia'
2025-08-14 02:03:23 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?title=design&from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:24 | INFO | Found 966 opportunities for keyword 'design'
2025-08-14 02:03:24 | INFO | Fetching https://procurement-notices.undp.org/search.cfm?from_date=15%2F07%2F2025&to_date=14%2F08%2F2026 (attempt 1)
2025-08-14 02:03:26 | INFO | Found 966 recent opportunities from UNDP
2025-08-14 02:03:26 | INFO | Found 91 relevant opportunities from UNDP
2025-08-14 02:03:26 | INFO | Found 91 opportunities from UNDP Procurement
2025-08-14 02:03:26 | INFO | Running scraper for UN Global Marketplace
2025-08-14 02:03:26 | INFO | Fetching https://www.ungm.org/Public/Notice (attempt 1)
2025-08-14 02:03:27 | INFO | Found 0 opportunities from UN Global Marketplace
2025-08-14 02:03:27 | INFO | Running scraper for Global Fund
2025-08-14 02:03:27 | INFO | Fetching https://www.theglobalfund.org/en/business-opportunities/ (attempt 1)
2025-08-14 02:03:27 | INFO | Fetching https://fa-enmo-saasfaprod1.fa.ocs.oraclecloud.com/fscmUI/faces/NegotiationAbstracts?prcBuId=300000003071579&_adf.ctrl-state=dr9zqv7ou_1&_afrLoop=9450745077996282&_afrWindowMode=0&_afrWindowId=null&_afrFS=16&_afrMT=screen&_afrMFW=2560&_afrMFH=1287&_afrMFDW=2560&_afrMFDH=1440&_afrMFC=8&_afrMFCI=0&_afrMFM=0&_afrMFR=96&_afrMFG=0&_afrMFS=0&_afrMFO=0 (attempt 1)
2025-08-14 02:03:32 | INFO | Found 0 opportunities from Global Fund
2025-08-14 02:03:32 | INFO | Running scraper for Development Aid
2025-08-14 02:03:32 | INFO | Fetching https://www.developmentaid.org/tenders (attempt 1)
2025-08-14 02:03:32 | INFO | Found 0 opportunities from Development Aid
2025-08-14 02:03:32 | INFO | Running scraper for ReliefWeb
2025-08-14 02:03:32 | INFO | Fetching https://reliefweb.int/jobs?type=264#content (attempt 1)
2025-08-14 02:03:33 | INFO | Found 0 opportunities from ReliefWeb
2025-08-14 02:03:33 | INFO | Running scraper for Save the Children
2025-08-14 02:03:33 | INFO | Fetching https://www.savethechildren.net/about-us/our-suppliers/tenders (attempt 1)
2025-08-14 02:03:36 | INFO | Found 1 opportunities from Save the Children
2025-08-14 02:03:36 | INFO | Running scraper for Mercy Corps
2025-08-14 02:03:36 | INFO | Fetching https://www.mercycorps.org/tenders (attempt 1)
2025-08-14 02:03:36 | INFO | Found 1 opportunities from Mercy Corps
2025-08-14 02:03:36 | INFO | Running scraper for IRC
2025-08-14 02:03:36 | INFO | Fetching https://www.rescue.org/procurement-policies-and-bid-opportunities (attempt 1)
2025-08-14 02:03:36 | INFO | Found 1 opportunities from IRC
2025-08-14 02:03:36 | INFO | Running scraper for Plan International
2025-08-14 02:03:36 | INFO | Fetching https://plan-international.org/calls-tender/ (attempt 1)
2025-08-14 02:03:37 | INFO | Found 1 opportunities from Plan International
2025-08-14 02:03:37 | INFO | Running scraper for World Bank
2025-08-14 02:03:37 | INFO | Fetching https://projects.worldbank.org/en/projects-operations/procurement?srce=both (attempt 1)
2025-08-14 02:03:37 | INFO | Found 0 opportunities from World Bank
2025-08-14 02:03:37 | INFO | Running scraper for IUCN
2025-08-14 02:03:37 | INFO | Fetching https://www.iucn.org/procurement/currently-running-tenders (attempt 1)
2025-08-14 02:03:38 | INFO | Found 1 opportunities from IUCN
2025-08-14 02:03:38 | INFO | Running scraper for NRC
2025-08-14 02:03:38 | INFO | Fetching https://www.nrc.no/procurement/ (attempt 1)
2025-08-14 02:03:38 | INFO | Found 1 opportunities from NRC
2025-08-14 02:03:38 | INFO | Running scraper for DRC
2025-08-14 02:03:38 | INFO | Fetching https://pro.drc.ngo/resources/tenders/ (attempt 1)
2025-08-14 02:03:39 | INFO | Found 1 opportunities from DRC
2025-08-14 02:03:39 | INFO | Running scraper for AfDB
2025-08-14 02:03:39 | INFO | Fetching https://www.afdb.org/en/about-us/corporate-procurement/procurement-notices/current-solicitations (attempt 1)
2025-08-14 02:03:40 | INFO | Found 1 opportunities from AfDB
2025-08-14 02:03:40 | INFO | Running scraper for GGGI
2025-08-14 02:03:40 | INFO | Fetching https://in-tendhost.co.uk/gggi/aspx/Tenders/Current (attempt 1)
2025-08-14 02:03:41 | INFO | Found 0 opportunities from GGGI
2025-08-14 02:03:41 | INFO | Running scraper for ACTED
2025-08-14 02:03:41 | INFO | Fetching https://www.acted.org/en/call-for-tenders/ (attempt 1)
2025-08-14 02:03:42 | INFO | Found 1 opportunities from ACTED
2025-08-14 02:03:42 | INFO | Running scraper for ADB
2025-08-14 02:03:42 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 1)
2025-08-14 02:03:42 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 02:03:44 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 2)
2025-08-14 02:03:44 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 02:03:48 | INFO | Fetching https://www.adb.org/business/institutional-procurement/notices (attempt 3)
2025-08-14 02:03:49 | WARNING | Request failed for https://www.adb.org/business/institutional-procurement/notices: 403 Client Error: Forbidden for url: https://www.adb.org/business/institutional-procurement/notices
2025-08-14 02:03:49 | ERROR | Failed to fetch https://www.adb.org/business/institutional-procurement/notices after 3 attempts
2025-08-14 02:03:49 | INFO | Found 0 opportunities from ADB
2025-08-14 02:03:49 | INFO | Running scraper for BirdLife
2025-08-14 02:03:49 | INFO | Fetching https://www.birdlife.org/careers-hub/ (attempt 1)
2025-08-14 02:03:50 | INFO | Found 1 opportunities from BirdLife
2025-08-14 02:03:50 | INFO | Running scraper for Heifer
2025-08-14 02:03:50 | INFO | Fetching https://www.heifer.org/about-us/inside-heifer/procurement-and-contracting-services.html (attempt 1)
2025-08-14 02:03:53 | INFO | Found 1 opportunities from Heifer
2025-08-14 02:03:53 | INFO | Running scraper for DNDi
2025-08-14 02:03:53 | INFO | Fetching https://dndi.org/work-with-us/job-opportunities/ (attempt 1)
2025-08-14 02:03:55 | INFO | Found 1 opportunities from DNDi
2025-08-14 02:03:55 | INFO | Running scraper for IPU
2025-08-14 02:03:55 | INFO | Fetching https://www.ipu.org/work-with-us/vacancies (attempt 1)
2025-08-14 02:03:55 | INFO | Found 1 opportunities from IPU
2025-08-14 02:03:55 | INFO | Running scraper for IDC
2025-08-14 02:03:55 | INFO | Fetching https://www.idc.co.za/tenders/ (attempt 1)
2025-08-14 02:03:57 | INFO | Found 1 opportunities from IDC
2025-08-14 02:03:57 | INFO | Total opportunities found: 105
2025-08-14 02:03:57 | INFO | Filtered to 105 relevant opportunities
2025-08-14 02:03:57 | INFO | Saved 105 opportunities to output/proposaland_opportunities_2025-08-14.json
2025-08-14 02:03:57 | INFO | Monitoring process completed successfully
2025-08-14 02:03:57 | INFO | Summary: 105 total, 0 critical, 0 high priority
2025-08-14 02:07:35 | INFO | Proposaland monitoring system started
2025-08-14 02:07:35 | INFO | Initializing scrapers for all target websites
2025-08-14 02:07:35 | INFO | Initialized scraper for Devex
2025-08-14 02:07:35 | INFO | Initialized scraper for UNDP Procurement
2025-08-14 02:07:35 | INFO | Initialized scraper for UN Global Marketplace
2025-08-14 02:07:35 | INFO | Initialized scraper for Global Fund
2025-08-14 02:07:35 | INFO | Initialized scraper for Development Aid
2025-08-14 02:07:35 | INFO | Initialized scraper for ReliefWeb
2025-08-14 02:07:35 | INFO | Initialized scraper for Save the Children
2025-08-14 02:07:35 | INFO | Initialized scraper for Mercy Corps
2025-08-14 02:07:35 | INFO | Initialized scraper for IRC
2025-08-14 02:07:35 | INFO | Initialized scraper for Plan International
2025-08-14 02:07:35 | INFO | Initialized scraper for World Bank
2025-08-14 02:07:35 | INFO | Initialized scraper for IUCN
2025-08-14 02:07:35 | INFO | Initialized scraper for NRC
2025-08-14 02:07:35 | INFO | Initialized scraper for DRC
2025-08-14 02:07:35 | INFO | Initialized scraper for AfDB
2025-08-14 02:07:35 | INFO | Initialized scraper for GGGI
2025-08-14 02:07:35 | INFO | Initialized scraper for ACTED
2025-08-14 02:07:35 | INFO | Initialized scraper for ADB
2025-08-14 02:07:35 | INFO | Initialized scraper for BirdLife
2025-08-14 02:07:35 | INFO | Initialized scraper for Heifer
2025-08-14 02:07:35 | INFO | Initialized scraper for DNDi
2025-08-14 02:07:35 | INFO | Initialized scraper for IPU
2025-08-14 02:07:35 | INFO | Initialized scraper for IDC
2025-08-14 02:07:35 | INFO | Starting Proposaland scheduler - daily execution at 09:00
2025-08-14 02:51:21 | INFO | Proposaland monitoring system started
2025-08-14 02:51:21 | INFO | Initializing scrapers for all target websites
2025-08-14 02:51:21 | INFO | Initialized scraper for Devex
2025-08-14 02:51:21 | INFO | Initialized scraper for UNDP Procurement
2025-08-14 02:51:21 | INFO | Initialized scraper for UN Global Marketplace
2025-08-14 02:51:21 | INFO | Initialized scraper for Global Fund
2025-08-14 02:51:21 | INFO | Initialized scraper for Development Aid
2025-08-14 02:51:21 | INFO | Initialized scraper for ReliefWeb
2025-08-14 02:51:21 | INFO | Initialized scraper for Save the Children
2025-08-14 02:51:21 | INFO | Initialized scraper for Mercy Corps
2025-08-14 02:51:21 | INFO | Initialized scraper for IRC
2025-08-14 02:51:21 | INFO | Initialized scraper for Plan International
2025-08-14 02:51:21 | INFO | Initialized scraper for IUCN
2025-08-14 02:51:21 | INFO | Initialized scraper for World Bank
2025-08-14 02:51:21 | INFO | Initialized scraper for NRC
2025-08-14 02:51:21 | INFO | Initialized scraper for DRC
2025-08-14 02:51:21 | INFO | Initialized scraper for AfDB
2025-08-14 02:51:21 | INFO | Initialized scraper for GGGI
2025-08-14 02:51:21 | INFO | Initialized scraper for ACTED
2025-08-14 02:51:21 | INFO | Initialized scraper for ADB
2025-08-14 02:51:21 | INFO | Initialized scraper for BirdLife
2025-08-14 02:51:21 | INFO | Initialized scraper for Heifer
2025-08-14 02:51:21 | INFO | Initialized scraper for DNDi
2025-08-14 02:51:21 | INFO | Initialized scraper for IPU
2025-08-14 02:51:21 | INFO | Initialized scraper for IDC
2025-08-14 02:51:21 | INFO | Starting opportunity monitoring process
2025-08-14 02:51:21 | INFO | Running scraper for Devex
2025-08-14 02:51:21 | INFO | Fetching https://www.devex.com/funding/r (attempt 1)
2025-08-14 02:51:22 | INFO | Fetching https://www.devex.com/news (attempt 1)
